timestamp,service,endpoint,region,latency_ms,cpu_usage,memory_usage,queue_lag,amount,error_code,severity,status,error_count,anomaly_probability_%,is_anomaly,client_id,machine_id,resource_stress_score
2026-06-23 15:04:30,ledger-service,/balance_check,us-east-1,296,242,784,44,0.0,ERR-105,Low,Failure,2,35,1,CUST-112349,DEV-WIN-84725,39.8
2026-06-23 15:04:33,ledger-service,/balance_check,us-west-2,194,73,433,17,0.0,ERR-901,Low,Failure,10,20,1,CUST-112349,DEV-WIN-99325,19.5167
2026-06-23 15:04:33,payment-api,/withdrawal,us-west-2,63,98,456,45,6570.54,ERR-109,Medium,Failure,7,72,1,CUST-134098,DEV-MAC-75825,6.3487
2026-06-23 15:04:34,investment-engine,/portfolio,ap-southeast-1,396,143,350,4,9611.45,ERR-110,Medium,Failure,10,68,1,CUST-123456,DEV-WIN-84725,2.8519
2026-06-23 15:04:34,ledger-service,/balance_check,ap-southeast-1,324,85,97,48,0.0,ERR-205,Medium,Failure,20,61,1,CUST-123456,DEV-WIN-84725,24.85
2026-06-23 15:04:34,payment-api,/withdrawal,eu-west-1,14,168,127,46,2972.15,ERR-103,Low,Failure,13,30,1,CUST-123456,DEV-MAC-75825,5.1577
2026-06-23 15:04:35,ledger-service,/balance_check,us-west-2,256,158,464,14,0.0,ERR-904,Low,Failure,3,31,1,CUST-123456,DEV-WIN-99325,24.3333
2026-06-23 15:04:36,ledger-service,/balance_check,eu-west-1,228,130,344,17,0.0,,Normal,Success,16,10,0,CUST-123456,DEV-WIN-84725,21.0667
2026-06-23 15:04:37,trading-engine,/trade,ap-southeast-1,12,80,65,13,8448.78,ERR-310,Low,Failure,13,20,1,CUST-112349,DEV-MAC-0149A5,7.6936
2026-06-23 15:04:37,payment-api,/withdrawal,eu-west-1,65,84,351,14,3942.52,,Normal,Success,13,15,0,CUST-112349,DEV-WIN-99325,3.6483
2026-06-23 15:04:37,ledger-service,/balance_check,eu-west-1,184,26,755,5,0.0,ERR-304,Medium,Failure,4,77,1,CUST-134098,DEV-MAC-75825,20.5833
2026-06-23 15:04:38,ledger-service,/balance_check,eu-west-1,108,22,533,5,0.0,ERR-205,Low,Failure,20,28,1,CUST-109482,DEV-LIN-11235,14.2167
2026-06-23 15:04:39,investment-engine,/portfolio,ap-southeast-1,58,46,179,20,7694.6,,Healthy,Success,17,1,0,CUST-123456,DEV-MAC-75825,1.4396
2026-06-23 15:04:40,fraud-detection,/payment,us-west-2,190,84,233,50,0.0,ERR-205,Medium,Failure,6,68,1,CUST-123456,DEV-WIN-99325,6.7042
2026-06-23 15:04:40,trading-engine,/trade,ap-southeast-1,285,147,320,21,523.16,,Normal,Success,5,9,0,CUST-112349,DEV-WIN-84725,30.615
2026-06-23 15:04:41,trading-engine,/trade,us-east-1,39,212,794,18,2062.59,ERR-905,Low,Failure,15,23,1,CUST-109482,DEV-WIN-99325,13.8574
2026-06-23 15:04:41,payment-api,/withdrawal,ap-southeast-1,391,37,456,1,7866.93,,Normal,Success,6,12,0,CUST-134098,DEV-WIN-84725,4.219
2026-06-23 15:04:41,ledger-service,/balance_check,eu-west-1,190,94,335,29,0.0,ERR-901,Medium,Failure,9,64,1,CUST-100483,DEV-MAC-0149A5,20.85
2026-06-23 15:04:42,payment-api,/transfer,ap-southeast-1,127,154,159,17,2705.4,,Normal,Success,19,9,0,CUST-134098,DEV-MAC-75825,3.7197
2026-06-23 15:04:43,trading-engine,/trade,ap-southeast-1,361,204,786,3,8702.36,ERR-201,Low,Failure,19,40,1,CUST-109482,DEV-WIN-84725,27.7818
2026-06-23 15:04:43,ledger-service,/balance_check,eu-west-1,238,22,244,26,0.0,ERR-210,Low,Failure,19,21,1,CUST-109482,DEV-MAC-0149A5,17.9333
2026-06-23 15:04:44,trading-engine,/trade,us-west-2,251,164,377,13,5828.61,ERR-701,Low,Failure,19,25,1,CUST-112349,DEV-MAC-75825,24.5163
2026-06-23 15:04:45,ledger-service,/balance_check,us-west-2,160,99,129,42,0.0,ERR-110,Low,Failure,1,26,1,CUST-134098,DEV-MAC-0149A5,19.1833
2026-06-23 15:04:45,auth-service,/login,us-east-1,24,19,19,1,0.0,,Healthy,Success,15,4,0,CUST-109482,DEV-MAC-0149A5,1.1175
2026-06-23 15:04:45,fraud-detection,/payment,us-east-1,330,94,345,45,0.0,,Normal,Success,17,5,0,CUST-109482,DEV-LIN-11235,7.2719
2026-06-23 15:04:46,ledger-service,/balance_check,us-east-1,300,80,760,50,0.0,ERR-103,Low,Failure,15,26,1,CUST-100483,DEV-MAC-75825,35.3333
2026-06-23 15:04:46,payment-api,/transfer,us-east-1,6,171,163,13,3643.83,ERR-904,Medium,Failure,12,63,1,CUST-123456,DEV-WIN-84725,3.1307
2026-06-23 15:04:47,fraud-detection,/payment,ap-southeast-1,357,246,312,29,0.0,ERR-303,Low,Failure,12,32,1,CUST-134098,DEV-MAC-75825,6.1997
2026-06-23 15:04:47,ledger-service,/balance_check,eu-west-1,37,222,635,39,0.0,ERR-304,Medium,Failure,4,67,1,CUST-134098,DEV-MAC-0149A5,27.0167
2026-06-23 15:04:47,payment-api,/withdrawal,eu-west-1,132,143,530,15,9783.25,ERR-102,Low,Failure,18,29,1,CUST-123456,DEV-WIN-99325,5.3697
2026-06-23 15:04:48,auth-service,/login,us-east-1,51,51,83,5,0.0,ERR-903,Medium,Failure,15,69,1,CUST-100483,DEV-WIN-99325,3.695
2026-06-23 15:04:48,investment-engine,/portfolio,us-west-2,35,219,468,43,9980.98,ERR-905,Low,Failure,15,22,1,CUST-109482,DEV-LIN-11235,3.5591
2026-06-23 15:04:49,ledger-service,/balance_check,us-west-2,186,110,760,13,0.0,ERR-110,Low,Failure,15,39,1,CUST-134098,DEV-MAC-0149A5,25.1333
2026-06-23 15:04:50,ledger-service,/balance_check,ap-southeast-1,366,203,785,35,0.0,,Normal,Success,7,15,0,CUST-123456,DEV-MAC-75825,39.05
2026-06-23 15:04:50,auth-service,/login,eu-west-1,51,52,83,5,0.0,ERR-903,Medium,Failure,18,77,1,CUST-109482,DEV-LIN-11235,3.715
2026-06-23 15:04:51,payment-api,/withdrawal,us-east-1,99,189,209,30,6984.28,,Healthy,Success,19,0,0,CUST-100483,DEV-WIN-84725,5.016
2026-06-23 15:04:52,fraud-detection,/payment,ap-southeast-1,183,62,480,48,0.0,ERR-901,Low,Failure,9,21,1,CUST-109482,DEV-LIN-11235,6.6438
2026-06-23 15:04:52,payment-api,/transfer,us-west-2,215,185,800,45,3257.98,ERR-901,Medium,Failure,20,78,1,CUST-109482,DEV-MAC-75825,9.4017
2026-06-23 15:04:53,ledger-service,/balance_check,eu-west-1,213,235,373,48,0.0,,Normal,Success,2,11,0,CUST-134098,DEV-LIN-11235,30.75
2026-06-23 15:04:53,investment-engine,/portfolio,us-east-1,54,66,717,16,13741.56,ERR-109,Low,Failure,18,20,1,CUST-123456,DEV-LIN-11235,2.4437
2026-06-23 15:04:53,auth-service,/login,us-east-1,43,42,72,4,0.0,ERR-702,Low,Failure,10,28,1,CUST-134098,DEV-MAC-75825,3.0775
2026-06-23 15:04:54,ledger-service,/balance_check,ap-southeast-1,323,76,768,47,0.0,,Normal,Success,4,12,0,CUST-109482,DEV-MAC-75825,35.5
2026-06-23 15:04:54,trading-engine,/trade,ap-southeast-1,177,211,757,21,1098.8,,Healthy,Success,1,0,0,CUST-100483,DEV-LIN-11235,24.4818
2026-06-23 15:04:55,ledger-service,/balance_check,eu-west-1,316,184,244,5,0.0,,Healthy,Success,9,3,0,CUST-134098,DEV-LIN-11235,21.7333
2026-06-23 15:04:55,trading-engine,/trade,us-east-1,184,40,787,37,1426.34,ERR-109,Medium,Failure,17,74,1,CUST-123456,DEV-LIN-11235,32.4371
2026-06-23 15:04:56,ledger-service,/balance_check,us-west-2,126,81,657,39,0.0,ERR-106,Medium,Failure,19,75,1,CUST-100483,DEV-LIN-11235,25.65
2026-06-23 15:04:56,fraud-detection,/payment,us-east-1,108,218,477,39,0.0,ERR-309,Medium,Failure,20,78,1,CUST-112349,DEV-MAC-75825,5.6308
2026-06-23 15:04:57,ledger-service,/balance_check,us-east-1,73,112,226,15,0.0,,Normal,Success,6,9,0,CUST-123456,DEV-WIN-84725,12.9333
2026-06-23 15:04:57,fraud-detection,/payment,us-west-2,123,111,338,15,0.0,ERR-704,Low,Failure,7,38,1,CUST-112349,DEV-WIN-99325,2.9276
2026-06-23 15:04:58,ledger-service,/balance_check,us-east-1,372,28,261,8,0.0,,Normal,Success,18,12,0,CUST-123456,DEV-MAC-75825,19.2833
2026-06-23 15:04:58,investment-engine,/portfolio,ap-southeast-1,76,40,763,43,9093.81,ERR-202,Low,Failure,7,26,1,CUST-100483,DEV-LIN-11235,3.3769
2026-06-23 15:04:58,payment-api,/transfer,eu-west-1,108,249,359,50,8691.75,ERR-204,Low,Failure,13,27,1,CUST-109482,DEV-MAC-75825,7.6353
2026-06-23 15:04:59,payment-api,/transfer,ap-southeast-1,358,64,473,7,7291.12,ERR-207,Low,Failure,7,30,1,CUST-100483,DEV-MAC-0149A5,4.797
2026-06-23 15:05:00,trading-engine,/trade,us-east-1,140,24,800,18,8578.15,ERR-302,Low,Failure,19,39,1,CUST-100483,DEV-MAC-75825,19.9758
2026-06-23 15:05:00,ledger-service,/balance_check,eu-west-1,371,62,609,25,0.0,ERR-702,Low,Failure,3,22,1,CUST-123456,DEV-MAC-75825,29.5833
2026-06-23 15:05:00,payment-api,/transfer,eu-west-1,10,196,564,26,1534.88,,Healthy,Success,16,1,0,CUST-109482,DEV-MAC-0149A5,6.2267
2026-06-23 15:05:01,investment-engine,/portfolio,us-west-2,175,178,411,28,8705.06,ERR-206,Low,Failure,1,37,1,CUST-100483,DEV-WIN-84725,3.2094
2026-06-23 15:05:01,ledger-service,/balance_check,us-west-2,145,229,108,8,0.0,ERR-902,Medium,Failure,4,73,1,CUST-100483,DEV-LIN-11235,15.8667
2026-06-23 15:05:01,payment-api,/transfer,us-east-1,58,73,719,50,1545.21,ERR-204,Medium,Failure,10,76,1,CUST-123456,DEV-MAC-0149A5,7.7687
2026-06-23 15:05:02,ledger-service,/balance_check,eu-west-1,310,87,74,12,0.0,ERR-303,Medium,Failure,15,75,1,CUST-109482,DEV-LIN-11235,16.8667
2026-06-23 15:05:02,trading-engine,/trade,us-east-1,391,228,749,48,8840.55,ERR-309,Medium,Failure,6,62,1,CUST-134098,DEV-WIN-99325,52.2896
2026-06-23 15:05:04,ledger-service,/balance_check,us-east-1,330,167,518,15,0.0,ERR-107,Medium,Failure,10,72,1,CUST-134098,DEV-MAC-75825,28.2
2026-06-23 15:05:05,trading-engine,/trade,us-west-2,29,111,750,19,8107.42,ERR-109,Low,Failure,2,37,1,CUST-112349,DEV-MAC-75825,13.2682
2026-06-23 15:05:06,ledger-service,/balance_check,ap-southeast-1,277,112,350,4,0.0,,Healthy,Success,3,5,0,CUST-123456,DEV-MAC-0149A5,19.6
2026-06-23 15:05:06,investment-engine,/portfolio,eu-west-1,236,156,321,10,5731.79,ERR-105,Medium,Failure,14,62,1,CUST-134098,DEV-MAC-75825,2.527
2026-06-23 15:05:06,auth-service,/login,ap-southeast-1,45,46,78,5,0.0,ERR-201,Low,Failure,20,32,1,CUST-100483,DEV-LIN-11235,3.4575
2026-06-23 15:05:07,ledger-service,/balance_check,us-east-1,350,215,112,30,0.0,ERR-102,Low,Failure,9,25,1,CUST-123456,DEV-MAC-0149A5,26.7
2026-06-23 15:05:07,payment-api,/withdrawal,us-east-1,272,77,119,3,6332.74,ERR-205,Low,Failure,16,25,1,CUST-100483,DEV-LIN-11235,2.5247
2026-06-23 15:05:07,trading-engine,/trade,eu-west-1,237,131,695,4,2027.88,ERR-701,Low,Failure,17,22,1,CUST-112349,DEV-WIN-99325,19.5941
2026-06-23 15:05:08,ledger-service,/balance_check,eu-west-1,111,89,552,2,0.0,ERR-305,Medium,Failure,18,61,1,CUST-109482,DEV-WIN-99325,16.2667
2026-06-23 15:05:08,fraud-detection,/payment,eu-west-1,328,243,529,22,0.0,ERR-304,Low,Failure,12,35,1,CUST-100483,DEV-MAC-75825,5.5108
2026-06-23 15:05:09,ledger-service,/balance_check,us-west-2,256,149,753,42,0.0,ERR-301,Low,Failure,18,32,1,CUST-100483,DEV-MAC-0149A5,34.45
2026-06-23 15:05:09,trading-engine,/trade,eu-west-1,182,149,315,26,5570.13,ERR-306,Medium,Failure,5,77,1,CUST-100483,DEV-MAC-75825,26.2452
2026-06-23 15:05:09,payment-api,/withdrawal,eu-west-1,101,48,311,17,852.65,ERR-306,Low,Failure,9,37,1,CUST-134098,DEV-LIN-11235,3.4923
2026-06-23 15:05:10,ledger-service,/balance_check,ap-southeast-1,54,242,726,25,0.0,,Healthy,Success,5,2,0,CUST-112349,DEV-MAC-75825,26.9667
2026-06-23 15:05:10,fraud-detection,/payment,us-west-2,280,98,487,38,0.0,ERR-903,Low,Failure,8,33,1,CUST-123456,DEV-MAC-75825,6.3873
2026-06-23 15:05:11,ledger-service,/balance_check,us-east-1,197,151,304,36,0.0,ERR-704,Low,Failure,13,23,1,CUST-112349,DEV-WIN-99325,23.8667
2026-06-23 15:05:11,investment-engine,/portfolio,eu-west-1,67,140,92,38,10269.52,ERR-108,Medium,Failure,10,63,1,CUST-112349,DEV-LIN-11235,2.3697
2026-06-23 15:05:12,investment-engine,/portfolio,eu-west-1,117,26,712,7,9795.97,ERR-102,Low,Failure,1,22,1,CUST-100483,DEV-WIN-84725,2.144
2026-06-23 15:05:13,ledger-service,/balance_check,us-west-2,364,237,796,35,0.0,ERR-201,Low,Failure,13,34,1,CUST-123456,DEV-LIN-11235,40.3
2026-06-23 15:05:13,payment-api,/transfer,us-west-2,62,84,491,30,9161.73,ERR-901,Low,Failure,8,30,1,CUST-112349,DEV-LIN-11235,5.403
2026-06-23 15:05:13,auth-service,/login,eu-west-1,49,49,65,4,0.0,ERR-101,Low,Failure,2,37,1,CUST-100483,DEV-WIN-84725,3.205
2026-06-23 15:05:14,trading-engine,/trade,us-west-2,251,133,626,43,2607.45,,Normal,Success,3,14,0,CUST-123456,DEV-WIN-84725,39.8993
2026-06-23 15:05:14,ledger-service,/balance_check,eu-west-1,213,29,243,24,0.0,,Healthy,Success,16,1,0,CUST-123456,DEV-WIN-84725,16.9167
2026-06-23 15:05:15,ledger-service,/balance_check,us-west-2,178,109,500,44,0.0,ERR-304,Medium,Failure,2,74,1,CUST-109482,DEV-MAC-0149A5,26.7
2026-06-23 15:05:15,payment-api,/withdrawal,ap-southeast-1,301,54,200,9,4013.62,ERR-106,Medium,Failure,4,68,1,CUST-100483,DEV-MAC-0149A5,3.254
2026-06-23 15:05:15,trading-engine,/trade,us-east-1,188,87,124,34,5451.06,,Healthy,Success,3,3,0,CUST-109482,DEV-WIN-84725,30.0655
2026-06-23 15:05:16,investment-engine,/portfolio,eu-west-1,298,223,637,11,12195.71,ERR-902,Low,Failure,4,25,1,CUST-100483,DEV-WIN-84725,3.7191
2026-06-23 15:05:17,ledger-service,/balance_check,eu-west-1,26,227,277,38,0.0,,Healthy,Success,14,5,0,CUST-123456,DEV-WIN-99325,20.65
2026-06-23 15:05:17,investment-engine,/portfolio,ap-southeast-1,193,37,72,14,8906.02,,Healthy,Success,5,2,0,CUST-134098,DEV-WIN-84725,1.4356
2026-06-23 15:05:17,auth-service,/login,us-east-1,51,50,84,5,0.0,ERR-106,Medium,Failure,16,66,1,CUST-134098,DEV-WIN-84725,3.6875
2026-06-23 15:05:18,ledger-service,/balance_check,us-west-2,345,193,712,44,0.0,ERR-102,Medium,Failure,6,69,1,CUST-134098,DEV-MAC-75825,38.6
2026-06-23 15:05:19,ledger-service,/balance_check,ap-southeast-1,101,32,436,19,0.0,ERR-301,Low,Failure,3,28,1,CUST-100483,DEV-WIN-99325,15.5
2026-06-23 15:05:19,trading-engine,/trade,us-west-2,370,97,731,7,6342.83,ERR-206,Critical,Failure,7,94,1,CUST-109482,DEV-LIN-11235,29.9177
2026-06-23 15:05:19,fraud-detection,/payment,us-west-2,231,134,636,35,0.0,ERR-705,Low,Failure,8,22,1,CUST-112349,DEV-WIN-99325,5.9961
2026-06-23 15:05:20,investment-engine,/portfolio,eu-west-1,303,201,478,29,11033.02,,Normal,Success,1,10,0,CUST-100483,DEV-MAC-0149A5,3.9153
2026-06-23 15:05:20,ledger-service,/balance_check,eu-west-1,292,118,630,21,0.0,,Healthy,Success,2,5,0,CUST-100483,DEV-MAC-75825,28.3667
2026-06-23 15:05:21,auth-service,/login,us-east-1,50,50,81,5,0.0,ERR-101,Medium,Failure,9,76,1,CUST-123456,DEV-LIN-11235,3.6375
2026-06-23 15:05:21,ledger-service,/balance_check,eu-west-1,69,102,411,44,0.0,ERR-103,Low,Failure,3,36,1,CUST-134098,DEV-MAC-75825,21.35
2026-06-23 15:05:22,fraud-detection,/payment,ap-southeast-1,290,91,387,38,0.0,,Normal,Success,9,8,0,CUST-123456,DEV-MAC-0149A5,6.3388
2026-06-23 15:05:24,fraud-detection,/payment,eu-west-1,221,25,398,21,0.0,ERR-703,Low,Failure,2,36,1,CUST-100483,DEV-MAC-75825,4.0245
2026-06-23 15:05:25,ledger-service,/balance_check,ap-southeast-1,169,120,429,47,0.0,ERR-705,Low,Failure,16,26,1,CUST-109482,DEV-MAC-75825,26.1833
2026-06-23 15:05:26,payment-api,/transfer,ap-southeast-1,303,147,458,1,5096.4,,Normal,Success,9,7,0,CUST-112349,DEV-MAC-0149A5,4.7937
2026-06-23 15:05:26,ledger-service,/balance_check,us-west-2,10,55,53,14,0.0,ERR-210,Low,Failure,10,37,1,CUST-109482,DEV-WIN-99325,5.85
2026-06-23 15:05:27,ledger-service,/balance_check,us-east-1,344,143,584,33,0.0,ERR-209,Low,Failure,12,24,1,CUST-134098,DEV-WIN-99325,32.5667
2026-06-23 15:05:27,fraud-detection,/payment,eu-west-1,150,107,319,15,0.0,,Healthy,Success,17,0,0,CUST-109482,DEV-MAC-0149A5,3.079
2026-06-23 15:05:27,auth-service,/login,ap-southeast-1,9,11,19,2,0.0,,Healthy,Success,20,5,0,CUST-134098,DEV-WIN-84725,0.97
2026-06-23 15:05:27,investment-engine,/portfolio,us-east-1,370,222,225,40,13397.0,ERR-106,Low,Failure,9,35,1,CUST-100483,DEV-WIN-99325,4.1161
2026-06-23 15:05:28,fraud-detection,/payment,ap-southeast-1,318,44,576,7,0.0,ERR-302,Low,Failure,18,27,1,CUST-100483,DEV-WIN-99325,3.4925
2026-06-23 15:05:28,ledger-service,/balance_check,us-east-1,346,87,154,29,0.0,ERR-903,Low,Failure,4,35,1,CUST-100483,DEV-MAC-0149A5,22.8
2026-06-23 15:05:28,payment-api,/transfer,us-west-2,257,84,395,33,1846.51,ERR-308,Medium,Failure,8,71,1,CUST-123456,DEV-MAC-75825,5.903
2026-06-23 15:05:29,payment-api,/withdrawal,ap-southeast-1,362,36,547,18,9627.07,ERR-301,Low,Failure,20,25,1,CUST-112349,DEV-WIN-99325,5.683
2026-06-23 15:05:29,trading-engine,/trade,ap-southeast-1,168,115,587,15,8019.8,ERR-101,Low,Failure,13,32,1,CUST-112349,DEV-MAC-0149A5,20.2298
2026-06-23 15:05:30,ledger-service,/balance_check,eu-west-1,112,93,144,39,0.0,ERR-105,Low,Failure,6,36,1,CUST-134098,DEV-LIN-11235,17.0333
2026-06-23 15:05:30,payment-api,/withdrawal,eu-west-1,7,147,368,27,882.12,ERR-703,Medium,Failure,16,80,1,CUST-109482,DEV-MAC-0149A5,4.893
2026-06-23 15:05:31,ledger-service,/balance_check,eu-west-1,327,72,382,21,0.0,,Normal,Success,15,15,0,CUST-134098,DEV-WIN-99325,23.8667
2026-06-23 15:05:32,auth-service,/login,eu-west-1,51,51,82,5,0.0,ERR-903,Medium,Failure,18,75,1,CUST-123456,DEV-LIN-11235,3.6825
2026-06-23 15:05:32,payment-api,/transfer,us-east-1,192,46,331,25,8206.12,ERR-203,Low,Failure,15,26,1,CUST-100483,DEV-WIN-99325,4.473
2026-06-23 15:05:33,trading-engine,/trade,us-east-1,198,116,283,46,6535.49,,Healthy,Success,13,3,0,CUST-134098,DEV-LIN-11235,37.1394
2026-06-23 15:05:34,fraud-detection,/payment,us-east-1,242,196,90,32,0.0,ERR-705,Medium,Failure,18,76,1,CUST-123456,DEV-LIN-11235,5.3912
2026-06-23 15:05:34,ledger-service,/balance_check,us-west-2,35,238,189,21,0.0,,Healthy,Success,20,0,0,CUST-134098,DEV-WIN-84725,16.45
2026-06-23 15:05:35,ledger-service,/balance_check,us-east-1,227,167,259,17,0.0,ERR-303,Low,Failure,10,30,1,CUST-109482,DEV-LIN-11235,20.85
2026-06-23 15:05:35,payment-api,/transfer,us-west-2,9,101,511,35,3753.02,ERR-705,Low,Failure,15,26,1,CUST-100483,DEV-MAC-75825,5.766
2026-06-23 15:05:36,fraud-detection,/payment,ap-southeast-1,129,211,115,6,0.0,ERR-307,Medium,Failure,2,60,1,CUST-123456,DEV-MAC-75825,2.0998
2026-06-23 15:05:37,auth-service,/login,us-east-1,46,46,80,5,0.0,ERR-201,Low,Failure,14,31,1,CUST-123456,DEV-LIN-11235,3.495
2026-06-23 15:05:37,ledger-service,/balance_check,ap-southeast-1,333,217,294,50,0.0,ERR-201,Medium,Failure,2,60,1,CUST-123456,DEV-MAC-0149A5,33.2333
2026-06-23 15:05:38,payment-api,/withdrawal,ap-southeast-1,59,83,97,40,2164.64,ERR-310,Low,Failure,5,35,1,CUST-123456,DEV-WIN-84725,4.0793
2026-06-23 15:05:38,investment-engine,/portfolio,us-west-2,255,144,616,39,14222.87,ERR-308,Low,Failure,4,24,1,CUST-109482,DEV-WIN-84725,4.0731
2026-06-23 15:05:39,trading-engine,/trade,eu-west-1,220,168,432,39,2119.26,ERR-306,Low,Failure,11,30,1,CUST-109482,DEV-WIN-99325,35.5704
2026-06-23 15:05:39,ledger-service,/balance_check,ap-southeast-1,288,218,351,1,0.0,,Normal,Success,9,6,0,CUST-123456,DEV-MAC-75825,22.9167
2026-06-23 15:05:40,auth-service,/login,ap-southeast-1,47,45,77,4,0.0,ERR-703,Low,Failure,14,20,1,CUST-109482,DEV-WIN-84725,3.25
2026-06-23 15:05:42,payment-api,/transfer,eu-west-1,125,190,366,26,9306.15,ERR-306,High,Failure,15,83,1,CUST-112349,DEV-MAC-0149A5,5.6467
2026-06-23 15:05:42,ledger-service,/balance_check,ap-southeast-1,399,44,554,14,0.0,ERR-207,Medium,Failure,16,64,1,CUST-109482,DEV-LIN-11235,26.8
2026-06-23 15:05:42,fraud-detection,/payment,ap-southeast-1,220,18,567,15,0.0,,Healthy,Success,20,2,0,CUST-100483,DEV-MAC-75825,3.5654
2026-06-23 15:05:43,ledger-service,/balance_check,us-east-1,385,61,608,4,0.0,,Healthy,Success,5,5,0,CUST-109482,DEV-MAC-0149A5,25.8
2026-06-23 15:05:44,ledger-service,/balance_check,ap-southeast-1,60,127,318,46,0.0,ERR-902,Low,Failure,1,40,1,CUST-109482,DEV-LIN-11235,20.7333
2026-06-23 15:05:45,ledger-service,/balance_check,ap-southeast-1,286,192,698,19,0.0,ERR-208,Low,Failure,10,38,1,CUST-112349,DEV-WIN-99325,31.3667
2026-06-23 15:05:45,payment-api,/transfer,us-west-2,59,69,100,39,2404.15,ERR-704,Medium,Failure,14,71,1,CUST-123456,DEV-WIN-99325,3.911
2026-06-23 15:05:46,fraud-detection,/payment,ap-southeast-1,318,166,267,35,0.0,,Normal,Success,20,13,0,CUST-134098,DEV-WIN-99325,6.2957
2026-06-23 15:05:46,payment-api,/withdrawal,us-east-1,259,48,58,29,354.86,,Healthy,Success,8,2,0,CUST-100483,DEV-WIN-99325,3.6593
2026-06-23 15:05:47,auth-service,/login,ap-southeast-1,46,49,79,5,0.0,ERR-110,Low,Failure,17,30,1,CUST-100483,DEV-MAC-0149A5,3.5425
2026-06-23 15:05:47,investment-engine,/portfolio,us-west-2,198,241,405,17,8509.98,ERR-210,Low,Failure,18,21,1,CUST-112349,DEV-MAC-75825,3.2227
2026-06-23 15:05:47,ledger-service,/balance_check,us-east-1,342,95,568,11,0.0,ERR-702,Low,Failure,9,25,1,CUST-100483,DEV-MAC-75825,26.2333
2026-06-23 15:05:48,ledger-service,/balance_check,eu-west-1,279,22,442,42,0.0,ERR-204,Low,Failure,13,35,1,CUST-109482,DEV-WIN-84725,25.8
2026-06-23 15:05:48,investment-engine,/portfolio,eu-west-1,8,168,548,11,7968.58,ERR-310,High,Failure,4,89,1,CUST-112349,DEV-LIN-11235,2.3036
2026-06-23 15:05:49,ledger-service,/balance_check,us-west-2,320,128,255,14,0.0,ERR-304,Low,Failure,12,36,1,CUST-109482,DEV-WIN-99325,21.9833
2026-06-23 15:05:49,trading-engine,/trade,ap-southeast-1,229,147,253,22,8697.96,,Normal,Success,6,15,0,CUST-134098,DEV-MAC-0149A5,27.2508
2026-06-23 15:05:50,investment-engine,/portfolio,ap-southeast-1,228,164,233,6,5335.01,ERR-102,Low,Failure,17,34,1,CUST-134098,DEV-MAC-75825,2.2351
2026-06-23 15:05:50,ledger-service,/balance_check,eu-west-1,290,123,726,8,0.0,ERR-308,Medium,Failure,1,61,1,CUST-109482,DEV-LIN-11235,27.4667
2026-06-23 15:05:51,ledger-service,/balance_check,eu-west-1,30,51,362,41,0.0,ERR-104,Medium,Failure,10,73,1,CUST-123456,DEV-WIN-99325,16.9333
2026-06-23 15:05:52,ledger-service,/balance_check,us-east-1,111,101,584,6,0.0,ERR-201,Medium,Failure,16,74,1,CUST-100483,DEV-LIN-11235,18.0
2026-06-23 15:05:53,ledger-service,/balance_check,ap-southeast-1,76,99,398,4,0.0,,Normal,Success,15,7,0,CUST-100483,DEV-WIN-84725,13.2667
2026-06-23 15:05:53,auth-service,/login,us-east-1,47,49,77,5,0.0,ERR-209,Low,Failure,14,30,1,CUST-123456,DEV-MAC-0149A5,3.53
2026-06-23 15:05:53,payment-api,/transfer,us-east-1,62,167,309,31,7517.83,ERR-107,Low,Failure,1,28,1,CUST-100483,DEV-LIN-11235,5.2513
2026-06-23 15:05:55,fraud-detection,/payment,us-east-1,54,88,778,23,0.0,,Normal,Success,16,15,0,CUST-109482,DEV-MAC-75825,3.6398
2026-06-23 15:05:56,ledger-service,/balance_check,us-east-1,179,201,251,7,0.0,ERR-206,Low,Failure,7,26,1,CUST-134098,DEV-MAC-75825,18.25
2026-06-23 15:05:56,payment-api,/withdrawal,us-east-1,266,17,365,22,6892.98,ERR-104,Medium,Failure,18,68,1,CUST-134098,DEV-WIN-99325,4.4973
2026-06-23 15:05:56,auth-service,/login,us-west-2,52,50,81,5,0.0,ERR-201,Medium,Failure,3,76,1,CUST-112349,DEV-MAC-0149A5,3.6625
2026-06-23 15:05:57,payment-api,/withdrawal,ap-southeast-1,70,19,193,30,5631.37,,Healthy,Success,13,0,0,CUST-100483,DEV-MAC-0149A5,3.4033
2026-06-23 15:05:57,ledger-service,/balance_check,us-west-2,31,215,151,39,0.0,ERR-109,Medium,Failure,17,74,1,CUST-100483,DEV-MAC-0149A5,18.5167
2026-06-23 15:05:57,trading-engine,/trade,ap-southeast-1,207,142,266,36,5203.3,,Healthy,Success,19,0,0,CUST-109482,DEV-WIN-84725,32.7929
2026-06-23 15:05:58,auth-service,/login,eu-west-1,47,49,79,5,0.0,ERR-108,Low,Failure,8,28,1,CUST-100483,DEV-WIN-84725,3.555
2026-06-23 15:05:58,ledger-service,/balance_check,us-west-2,266,54,780,48,0.0,,Healthy,Success,7,2,0,CUST-123456,DEV-WIN-84725,33.2667
2026-06-23 15:05:59,ledger-service,/balance_check,ap-southeast-1,330,185,61,22,0.0,ERR-204,Low,Failure,6,26,1,CUST-123456,DEV-WIN-84725,22.5833
