timestamp,service,endpoint,region,latency_ms,cpu_usage,memory_usage,queue_lag,status,error_code,severity,error_count,is_anomaly
2026-01-03T17:40:30,trading-engine,/payment,Singapore,101,52.19,68.23,7,success,,low,0,0
2026-01-03T17:41:00,auth-service,/login,USA,101,42.55,63.47,6,success,,low,0,0
2026-01-03T17:41:30,fraud-detection,/payment,Germany,198,60.68,59.35,6,success,,low,0,0
2026-01-03T17:42:00,notification-service,/login,Germany,93,45.61,51.57,6,success,,low,0,0
2026-01-03T17:42:30,portfolio-service,/portfolio,India,112,59.67,67.15,1,success,,low,0,0
2026-01-03T17:43:00,trading-engine,/trade,India,128,59.35,53.18,4,success,,low,0,0
2026-01-03T17:43:30,portfolio-service,/portfolio,USA,112,64.61,76.09,5,success,,low,0,0
2026-01-03T17:44:00,notification-service,/transfer,Singapore,75,56.81,51.46,7,success,,low,0,0
2026-01-03T17:44:30,portfolio-service,/trade,Singapore,104,47.76,69.43,4,success,,low,0,0
2026-01-03T17:45:00,investment-engine,/portfolio,Singapore,140,74.13,66.51,6,success,,low,0,0
2026-01-03T17:45:30,notification-service,/transfer,UAE,107,55.42,55.75,6,success,,low,0,0
2026-01-03T17:46:00,payment-api,/payment,USA,136,56.59,70.74,7,success,,low,0,0
2026-01-03T17:46:30,portfolio-service,/trade,Singapore,112,51.3,60.25,5,success,,low,0,0
2026-01-03T17:47:00,fraud-detection,/kyc,UAE,163,49.87,55.27,5,success,,low,0,0
2026-01-03T17:47:30,trading-engine,/trade,Singapore,128,45.24,64.94,2,success,,low,0,0
2026-01-03T17:48:00,fraud-detection,/kyc,USA,218,46.49,52.85,3,success,,low,0,0
2026-01-03T17:48:30,portfolio-service,/portfolio,Singapore,129,63.05,72.13,3,success,,low,0,0
2026-01-03T17:49:00,fraud-detection,/kyc,USA,201,69.27,74.07,3,success,,low,0,0
2026-01-03T17:49:30,fraud-detection,/transfer,India,236,46.12,55.12,1,success,,low,0,0
2026-01-03T17:50:00,auth-service,/kyc,India,111,55.98,58.17,7,success,,low,0,0
2026-01-03T17:50:30,fraud-detection,/transfer,USA,216,58.87,53.27,4,success,,low,0,0
2026-01-03T17:51:00,investment-engine,/trade,Singapore,126,47.84,49.22,4,success,,low,0,0
2026-01-03T17:51:30,payment-api,/transfer,Germany,161,65.83,51.12,5,success,,low,0,0
2026-01-03T17:52:00,portfolio-service,/trade,Singapore,117,57.27,52.31,8,success,,low,0,0
2026-01-03T17:52:30,auth-service,/login,Germany,66,52.63,60.27,6,success,,low,0,0
2026-01-03T17:53:00,fraud-detection,/transfer,Germany,176,51.4,56.11,4,success,,low,0,0
2026-01-03T17:53:30,investment-engine,/portfolio,USA,133,55.93,49.83,5,success,,low,0,0
2026-01-03T17:54:00,notification-service,/transfer,USA,72,50.47,67.28,5,success,,low,0,0
2026-01-03T17:54:30,notification-service,/payment,Singapore,69,58.14,60.69,7,success,,low,0,0
2026-01-03T17:55:00,notification-service,/payment,UAE,58,63.76,74.85,5,success,,low,0,0
2026-01-03T17:55:30,portfolio-service,/trade,UAE,135,56.58,67.0,7,success,,low,0,0
2026-01-03T17:56:00,investment-engine,/withdrawal,Singapore,132,55.74,45.77,3,success,,low,0,0
2026-01-03T17:56:30,fraud-detection,/transfer,India,203,60.49,54.66,1,success,,low,0,0
2026-01-03T17:57:00,fraud-detection,/kyc,Germany,233,50.02,77.43,4,success,,low,0,0
2026-01-03T17:57:30,fraud-detection,/payment,Singapore,210,40.71,50.29,6,success,,low,0,0
2026-01-03T17:58:00,portfolio-service,/portfolio,Germany,138,64.65,62.82,4,success,,low,0,0
2026-01-03T17:58:30,auth-service,/login,Germany,70,51.95,65.85,7,success,,low,0,0
2026-01-03T17:59:00,notification-service,/transfer,USA,76,67.44,54.88,3,success,,low,0,0
2026-01-03T17:59:30,auth-service,/login,UAE,73,58.8,60.62,7,success,,low,0,0
2026-01-03T18:00:00,portfolio-service,/portfolio,Germany,96,53.19,71.19,4,success,,low,0,0
2026-01-03T18:00:30,trading-engine,/transfer,UAE,81,39.27,45.15,3,success,,low,0,0
2026-01-03T18:01:00,payment-api,/withdrawal,Singapore,157,23.7,63.25,3,success,,low,0,0
2026-01-03T18:01:30,notification-service,/transfer,Singapore,67,45.75,42.85,4,success,,low,0,0
2026-01-03T18:02:00,portfolio-service,/trade,Germany,127,50.78,64.93,9,success,,low,0,0
2026-01-03T18:02:30,notification-service,/transfer,USA,99,45.94,64.27,5,success,,low,0,0
2026-01-03T18:03:00,payment-api,/payment,India,145,58.82,50.89,7,success,,low,0,0
2026-01-03T18:03:30,fraud-detection,/kyc,USA,191,53.19,46.48,9,success,,low,0,0
2026-01-03T18:04:00,fraud-detection,/payment,India,178,56.0,59.86,6,success,,low,0,0
2026-01-03T18:04:30,notification-service,/login,India,76,43.26,52.05,6,success,,low,0,0
2026-01-03T18:05:00,auth-service,/kyc,Singapore,67,52.23,59.11,8,success,,low,0,0
2026-01-03T18:05:30,notification-service,/payment,India,94,54.1,60.11,8,success,,low,0,0
2026-01-03T18:06:00,fraud-detection,/transfer,UAE,226,37.61,63.45,4,success,,low,0,0
2026-01-03T18:06:30,investment-engine,/portfolio,Germany,119,51.01,78.12,7,success,,low,0,0
2026-01-03T18:07:00,trading-engine,/trade,USA,80,46.98,69.73,8,success,,low,0,0
2026-01-03T18:07:30,portfolio-service,/trade,UAE,116,53.45,53.58,9,success,,low,0,0
2026-01-03T18:08:00,trading-engine,/payment,UAE,67,64.68,57.13,6,success,,low,0,0
2026-01-03T18:08:30,auth-service,/login,India,106,58.64,52.22,5,success,,low,0,0
2026-01-03T18:09:00,notification-service,/transfer,UAE,69,54.29,67.88,2,success,,low,0,0
2026-01-03T18:09:30,notification-service,/login,Singapore,45,60.99,57.47,0,success,,low,0,0
2026-01-03T18:10:00,payment-api,/transfer,Singapore,121,53.28,64.85,6,success,,low,0,0
2026-01-03T18:10:30,payment-api,/payment,USA,128,48.68,66.47,2,success,,low,0,0
2026-01-03T18:11:00,portfolio-service,/portfolio,India,128,53.51,46.02,2,success,,low,0,0
2026-01-03T18:11:30,auth-service,/login,USA,62,54.41,59.37,1,success,,low,0,0
2026-01-03T18:12:00,investment-engine,/withdrawal,Germany,139,59.54,49.19,0,success,,low,0,0
2026-01-03T18:12:30,portfolio-service,/trade,Singapore,104,49.27,62.23,7,success,,low,0,0
2026-01-03T18:13:00,portfolio-service,/trade,UAE,117,67.3,55.91,3,success,,low,0,0
2026-01-03T18:13:30,auth-service,/kyc,Germany,64,58.07,53.73,6,success,,low,0,0
2026-01-03T18:14:00,trading-engine,/payment,UAE,117,41.87,63.57,7,success,,low,0,0
2026-01-03T18:14:30,payment-api,/payment,India,122,45.66,63.39,2,success,,low,0,0
2026-01-03T18:15:00,notification-service,/payment,Germany,68,48.54,79.09,5,success,,low,0,0
2026-01-03T18:15:30,investment-engine,/withdrawal,India,118,50.35,60.27,6,success,,low,0,0
2026-01-03T18:16:00,portfolio-service,/trade,UAE,97,59.62,58.78,5,success,,low,0,0
2026-01-03T18:16:30,trading-engine,/trade,UAE,118,66.12,65.96,1,success,,low,0,0
2026-01-03T18:17:00,fraud-detection,/kyc,UAE,161,54.86,64.13,4,success,,low,0,0
2026-01-03T18:17:30,fraud-detection,/transfer,Singapore,193,65.14,71.6,3,success,,low,0,0
2026-01-03T18:18:00,portfolio-service,/trade,Germany,95,51.34,64.44,6,success,,low,0,0
2026-01-03T18:18:30,fraud-detection,/kyc,India,216,66.27,63.82,4,success,,low,0,0
2026-01-03T18:19:00,portfolio-service,/portfolio,UAE,108,48.0,68.82,7,success,,low,0,0
2026-01-03T18:19:30,fraud-detection,/transfer,UAE,189,73.6,83.87,1,success,,low,0,0
2026-01-03T18:20:00,fraud-detection,/transfer,USA,216,52.07,66.63,8,success,,low,0,0
2026-01-03T18:20:30,fraud-detection,/payment,USA,183,65.49,66.45,2,success,,low,0,0
2026-01-03T18:21:00,payment-api,/withdrawal,Singapore,128,58.21,57.47,5,success,,low,0,0
2026-01-03T18:21:30,portfolio-service,/portfolio,USA,135,52.99,49.57,7,success,,low,0,0
2026-01-03T18:22:00,fraud-detection,/transfer,Singapore,178,47.93,67.9,6,success,,low,0,0
2026-01-03T18:22:30,notification-service,/login,UAE,62,52.08,45.29,5,success,,low,0,0
2026-01-03T18:23:00,auth-service,/kyc,UAE,43,54.24,70.08,4,success,,low,0,0
2026-01-03T18:23:30,trading-engine,/transfer,Germany,93,40.56,61.85,7,success,,low,0,0
2026-01-03T18:24:00,trading-engine,/payment,USA,120,52.52,54.47,7,success,,low,0,0
2026-01-03T18:24:30,fraud-detection,/payment,India,185,56.8,57.35,6,success,,low,0,0
2026-01-03T18:25:00,fraud-detection,/transfer,Germany,228,54.37,72.66,7,success,,low,0,0
2026-01-03T18:25:30,notification-service,/payment,USA,47,55.67,60.94,4,success,,low,0,0
2026-01-03T18:26:00,portfolio-service,/portfolio,India,105,54.71,71.27,6,success,,low,0,0
2026-01-03T18:26:30,auth-service,/kyc,Singapore,63,69.98,41.9,4,success,,low,0,0
2026-01-03T18:27:00,investment-engine,/portfolio,India,111,57.62,52.14,2,success,,low,0,0
2026-01-03T18:27:30,auth-service,/login,USA,70,65.18,84.05,9,success,,low,0,0
2026-01-03T18:28:00,notification-service,/login,India,63,57.68,53.87,5,success,,low,0,0
2026-01-03T18:28:30,trading-engine,/transfer,Germany,123,49.3,61.46,4,success,,low,0,0
2026-01-03T18:29:00,payment-api,/payment,UAE,157,56.67,48.97,6,success,,low,0,0
2026-01-03T18:29:30,investment-engine,/trade,USA,139,65.87,42.64,5,success,,low,0,0
2026-01-03T18:30:00,auth-service,/login,Singapore,35,52.98,67.26,2,success,,low,0,0
2026-01-03T18:30:30,payment-api,/withdrawal,UAE,187,55.06,58.85,5,success,,low,0,0
2026-01-03T18:31:00,payment-api,/withdrawal,USA,148,71.54,71.26,8,success,,low,0,0
2026-01-03T18:31:30,auth-service,/kyc,UAE,56,57.53,42.72,2,success,,low,0,0
2026-01-03T18:32:00,payment-api,/withdrawal,Germany,176,44.7,60.31,6,success,,low,0,0
2026-01-03T18:32:30,portfolio-service,/trade,India,115,44.83,84.93,6,success,,low,0,0
2026-01-03T18:33:00,portfolio-service,/portfolio,Singapore,117,50.89,69.0,6,success,,low,0,0
2026-01-03T18:33:30,trading-engine,/payment,Germany,99,50.61,86.09,3,success,,low,0,0
2026-01-03T18:34:00,auth-service,/kyc,Germany,101,48.7,50.44,6,success,,low,0,0
2026-01-03T18:34:30,fraud-detection,/payment,USA,173,57.06,44.3,3,success,,low,0,0
2026-01-03T18:35:00,fraud-detection,/kyc,Singapore,203,57.75,66.15,4,success,,low,0,0
2026-01-03T18:35:30,investment-engine,/withdrawal,Germany,105,69.36,67.81,5,success,,low,0,0
2026-01-03T18:36:00,payment-api,/withdrawal,UAE,170,53.94,69.73,4,success,,low,0,0
2026-01-03T18:36:30,portfolio-service,/trade,Singapore,104,57.63,46.85,0,success,,low,0,0
2026-01-03T18:37:00,investment-engine,/trade,India,152,52.83,76.94,2,success,,low,0,0
2026-01-03T18:37:30,notification-service,/login,Singapore,56,57.52,52.39,5,success,,low,0,0
2026-01-03T18:38:00,trading-engine,/trade,Singapore,69,42.55,60.99,3,success,,low,0,0
2026-01-03T18:38:30,notification-service,/login,India,45,51.27,72.58,8,success,,low,0,0
2026-01-03T18:39:00,trading-engine,/trade,USA,62,51.08,37.21,4,success,,low,0,0
2026-01-03T18:39:30,fraud-detection,/transfer,Germany,211,62.59,48.17,3,success,,low,0,0
2026-01-03T18:40:00,fraud-detection,/kyc,Germany,217,54.35,75.56,6,success,,low,0,0
2026-01-03T18:40:30,payment-api,/withdrawal,Singapore,135,57.36,70.24,3,success,,low,0,0
2026-01-03T18:41:00,payment-api,/transfer,Singapore,148,50.52,49.78,3,success,,low,0,0
2026-01-03T18:41:30,payment-api,/transfer,Germany,133,58.79,46.21,7,success,,low,0,0
2026-01-03T18:42:00,notification-service,/payment,USA,96,38.42,65.52,4,success,,low,0,0
2026-01-03T18:42:30,investment-engine,/portfolio,India,129,49.59,58.46,6,success,,low,0,0
2026-01-03T18:43:00,portfolio-service,/trade,Germany,121,58.16,62.07,6,success,,low,0,0
2026-01-03T18:43:30,auth-service,/login,India,109,58.25,55.1,2,success,,low,0,0
2026-01-03T18:44:00,trading-engine,/payment,UAE,105,58.99,66.77,6,success,,low,0,0
2026-01-03T18:44:30,payment-api,/withdrawal,UAE,146,45.77,62.83,1,success,,low,0,0
2026-01-03T18:45:00,trading-engine,/transfer,Germany,109,44.0,62.32,6,success,,low,0,0
2026-01-03T18:45:30,trading-engine,/trade,Singapore,81,52.95,72.31,4,success,,low,0,0
2026-01-03T18:46:00,fraud-detection,/payment,UAE,218,62.51,50.19,2,success,,low,0,0
2026-01-03T18:46:30,auth-service,/kyc,UAE,95,47.74,74.03,4,success,,low,0,0
2026-01-03T18:47:00,trading-engine,/transfer,India,120,57.73,51.49,5,success,,low,0,0
2026-01-03T18:47:30,investment-engine,/withdrawal,UAE,158,47.46,64.97,1,success,,low,0,0
2026-01-03T18:48:00,trading-engine,/transfer,UAE,101,68.92,73.58,11,success,,low,0,0
2026-01-03T18:48:30,investment-engine,/portfolio,UAE,150,49.02,46.2,3,success,,low,0,0
2026-01-03T18:49:00,payment-api,/payment,USA,141,62.05,52.3,5,success,,low,0,0
2026-01-03T18:49:30,fraud-detection,/payment,Germany,203,50.43,51.65,0,success,,low,0,0
2026-01-03T18:50:00,trading-engine,/trade,Singapore,76,67.38,65.87,7,success,,low,0,0
2026-01-03T18:50:30,portfolio-service,/trade,India,103,41.66,46.76,6,success,,low,0,0
2026-01-03T18:51:00,notification-service,/payment,Germany,127,62.54,63.35,2,success,,low,0,0
2026-01-03T18:51:30,payment-api,/payment,USA,138,47.53,58.55,4,success,,low,0,0
2026-01-03T18:52:00,investment-engine,/withdrawal,India,149,53.81,69.72,2,success,,low,0,0
2026-01-03T18:52:30,fraud-detection,/kyc,India,201,54.57,72.4,4,success,,low,0,0
2026-01-03T18:53:00,auth-service,/login,India,30,59.78,61.03,6,success,,low,0,0
2026-01-03T18:53:30,fraud-detection,/transfer,Singapore,203,46.8,73.94,6,success,,low,0,0
2026-01-03T18:54:00,auth-service,/kyc,India,121,53.46,56.65,6,success,,low,0,0
2026-01-03T18:54:30,fraud-detection,/transfer,India,178,64.33,76.25,6,success,,low,0,0
2026-01-03T18:55:00,fraud-detection,/payment,USA,201,61.55,60.58,4,success,,low,0,0
2026-01-03T18:55:30,fraud-detection,/kyc,India,210,49.91,57.18,6,success,,low,0,0
2026-01-03T18:56:00,portfolio-service,/portfolio,Germany,100,55.74,53.89,5,success,,low,0,0
2026-01-03T18:56:30,investment-engine,/portfolio,Singapore,109,72.78,52.09,2,success,,low,0,0
2026-01-03T18:57:00,fraud-detection,/kyc,Germany,191,50.52,48.75,1,success,,low,0,0
2026-01-03T18:57:30,trading-engine,/payment,Germany,111,42.74,55.57,5,success,,low,0,0
2026-01-03T18:58:00,trading-engine,/payment,India,91,48.8,60.54,2,success,,low,0,0
2026-01-03T18:58:30,notification-service,/transfer,USA,60,62.41,53.99,5,success,,low,0,0
2026-01-03T18:59:00,investment-engine,/portfolio,Germany,153,55.3,62.08,4,success,,low,0,0
2026-01-03T18:59:30,trading-engine,/trade,Singapore,98,51.38,54.92,3,success,,low,0,0
2026-01-03T19:00:00,payment-api,/transfer,Germany,140,53.14,73.91,4,success,,low,0,0
2026-01-03T19:00:30,notification-service,/login,USA,44,49.62,77.81,6,success,,low,0,0
2026-01-03T19:01:00,investment-engine,/trade,Singapore,157,55.49,65.49,4,success,,low,0,0
2026-01-03T19:01:30,fraud-detection,/payment,India,178,44.55,67.61,6,success,,low,0,0
2026-01-03T19:02:00,portfolio-service,/trade,India,104,56.68,55.76,3,success,,low,0,0
2026-01-03T19:02:30,payment-api,/transfer,Singapore,151,57.35,61.8,5,success,,low,0,0
2026-01-03T19:03:00,auth-service,/kyc,UAE,101,48.14,58.05,6,success,,low,0,0
2026-01-03T19:03:30,portfolio-service,/trade,Singapore,102,62.82,63.68,5,success,,low,0,0
2026-01-03T19:04:00,portfolio-service,/portfolio,Singapore,109,53.47,49.73,6,success,,low,0,0
2026-01-03T19:04:30,investment-engine,/portfolio,UAE,120,59.22,52.12,3,success,,low,0,0
2026-01-03T19:05:00,investment-engine,/portfolio,India,154,69.22,59.92,8,success,,low,0,0
2026-01-03T19:05:30,trading-engine,/payment,India,113,55.15,44.95,6,success,,low,0,0
2026-01-03T19:06:00,notification-service,/payment,UAE,66,44.16,49.57,0,success,,low,0,0
2026-01-03T19:06:30,payment-api,/withdrawal,India,127,56.37,50.83,5,success,,low,0,0
2026-01-03T19:07:00,portfolio-service,/trade,Singapore,155,44.44,66.22,8,success,,low,0,0
2026-01-03T19:07:30,fraud-detection,/transfer,Singapore,241,51.67,57.87,3,success,,low,0,0
2026-01-03T19:08:00,trading-engine,/payment,Germany,106,60.73,68.18,6,success,,low,0,0
2026-01-03T19:08:30,fraud-detection,/kyc,USA,173,55.13,59.98,4,success,,low,0,0
2026-01-03T19:09:00,trading-engine,/transfer,Germany,97,47.36,68.06,4,success,,low,0,0
2026-01-03T19:09:30,investment-engine,/trade,USA,111,62.07,62.24,3,success,,low,0,0
2026-01-03T19:10:00,investment-engine,/withdrawal,Singapore,121,51.29,47.14,4,success,,low,0,0
2026-01-03T19:10:30,auth-service,/kyc,India,93,44.57,55.0,4,success,,low,0,0
2026-01-03T19:11:00,portfolio-service,/trade,Germany,128,44.03,67.63,0,success,,low,0,0
2026-01-03T19:11:30,fraud-detection,/payment,Germany,208,46.94,66.0,3,success,,low,0,0
2026-01-03T19:12:00,auth-service,/login,UAE,60,44.2,61.09,4,success,,low,0,0
2026-01-03T19:12:30,notification-service,/transfer,Singapore,43,54.77,64.77,2,success,,low,0,0
2026-01-03T19:13:00,payment-api,/transfer,UAE,173,69.87,64.56,6,success,,low,0,0
2026-01-03T19:13:30,investment-engine,/portfolio,India,133,68.45,58.86,3,success,,low,0,0
2026-01-03T19:14:00,notification-service,/payment,USA,95,48.96,57.68,6,success,,low,0,0
2026-01-03T19:14:30,fraud-detection,/kyc,Singapore,164,49.84,59.62,1,success,,low,0,0
2026-01-03T19:15:00,portfolio-service,/portfolio,UAE,123,66.01,62.81,6,success,,low,0,0
2026-01-03T19:15:30,trading-engine,/trade,Germany,89,60.16,55.07,5,success,,low,0,0
2026-01-03T19:16:00,trading-engine,/trade,UAE,100,53.74,57.43,7,success,,low,0,0
2026-01-03T19:16:30,investment-engine,/portfolio,Germany,125,59.55,45.95,3,success,,low,0,0
2026-01-03T19:17:00,investment-engine,/withdrawal,Germany,149,36.56,67.03,3,success,,low,0,0
2026-01-03T19:17:30,trading-engine,/transfer,Singapore,100,61.4,61.54,3,success,,low,0,0
2026-01-03T19:18:00,notification-service,/transfer,India,62,61.71,73.61,6,success,,low,0,0
2026-01-03T19:18:30,fraud-detection,/transfer,Singapore,209,57.82,46.73,6,success,,low,0,0
2026-01-03T19:19:00,portfolio-service,/portfolio,UAE,130,67.15,58.94,5,success,,low,0,0
2026-01-03T19:19:30,investment-engine,/portfolio,Germany,108,49.31,46.94,3,success,,low,0,0
2026-01-03T19:20:00,auth-service,/login,India,78,41.32,54.85,10,success,,low,0,0
2026-01-03T19:20:30,portfolio-service,/trade,USA,143,43.61,60.61,4,success,,low,0,0
2026-01-03T19:21:00,investment-engine,/portfolio,UAE,122,37.51,40.85,6,success,,low,0,0
2026-01-03T19:21:30,notification-service,/payment,India,19,64.18,44.6,4,success,,low,0,0
2026-01-03T19:22:00,investment-engine,/trade,UAE,157,43.36,70.7,4,success,,low,0,0
2026-01-03T19:22:30,investment-engine,/trade,UAE,120,50.33,66.32,6,success,,low,0,0
2026-01-03T19:23:00,portfolio-service,/portfolio,UAE,117,44.46,64.99,4,success,,low,0,0
2026-01-03T19:23:30,auth-service,/login,UAE,71,52.69,38.37,4,success,,low,0,0
2026-01-03T19:24:00,fraud-detection,/kyc,India,211,56.16,68.41,4,success,,low,0,0
2026-01-03T19:24:30,portfolio-service,/portfolio,India,103,54.53,62.24,4,success,,low,0,0
2026-01-03T19:25:00,fraud-detection,/transfer,Germany,181,51.14,57.68,3,success,,low,0,0
2026-01-03T19:25:30,portfolio-service,/portfolio,Germany,110,66.33,66.75,2,success,,low,0,0
2026-01-03T19:26:00,fraud-detection,/kyc,Germany,156,57.98,49.24,6,success,,low,0,0
2026-01-03T19:26:30,auth-service,/login,Singapore,72,49.8,79.2,6,success,,low,0,0
2026-01-03T19:27:00,auth-service,/login,USA,73,57.86,57.45,4,success,,low,0,0
2026-01-03T19:27:30,portfolio-service,/portfolio,UAE,113,46.03,52.98,3,success,,low,0,0
2026-01-03T19:28:00,auth-service,/login,UAE,111,56.13,61.72,3,success,,low,0,0
2026-01-03T19:28:30,investment-engine,/withdrawal,Singapore,96,62.65,61.38,5,success,,low,0,0
2026-01-03T19:29:00,portfolio-service,/portfolio,UAE,92,50.94,71.79,6,success,,low,0,0
2026-01-03T19:29:30,investment-engine,/trade,USA,136,70.38,53.27,7,success,,low,0,0
2026-01-03T19:30:00,fraud-detection,/payment,Singapore,168,46.95,70.36,3,success,,low,0,0
2026-01-03T19:30:30,trading-engine,/transfer,India,100,66.31,70.36,6,success,,low,0,0
2026-01-03T19:31:00,fraud-detection,/transfer,Singapore,161,53.42,85.87,3,success,,low,0,0
2026-01-03T19:31:30,payment-api,/withdrawal,UAE,144,60.71,48.14,3,success,,low,0,0
2026-01-03T19:32:00,notification-service,/payment,Germany,61,71.66,45.68,7,success,,low,0,0
2026-01-03T19:32:30,investment-engine,/trade,USA,134,58.98,58.61,8,success,,low,0,0
2026-01-03T19:33:00,payment-api,/withdrawal,Singapore,172,46.84,54.68,5,success,,low,0,0
2026-01-03T19:33:30,trading-engine,/payment,UAE,104,57.54,56.99,4,success,,low,0,0
2026-01-03T19:34:00,trading-engine,/transfer,UAE,82,49.43,54.45,3,success,,low,0,0
2026-01-03T19:34:30,payment-api,/withdrawal,UAE,159,48.02,58.93,6,success,,low,0,0
2026-01-03T19:35:00,auth-service,/kyc,Germany,100,48.12,59.78,5,success,,low,0,0
2026-01-03T19:35:30,portfolio-service,/portfolio,Germany,133,58.49,49.92,2,success,,low,0,0
2026-01-03T19:36:00,payment-api,/payment,India,169,68.42,79.49,4,success,,low,0,0
2026-01-03T19:36:30,investment-engine,/portfolio,USA,122,67.57,67.45,6,success,,low,0,0
2026-01-03T19:37:00,trading-engine,/payment,Singapore,102,59.04,57.27,6,success,,low,0,0
2026-01-03T19:37:30,notification-service,/payment,India,82,45.25,68.2,6,success,,low,0,0
2026-01-03T19:38:00,auth-service,/login,USA,58,48.99,58.84,3,success,,low,0,0
2026-01-03T19:38:30,notification-service,/login,USA,62,48.36,37.73,3,success,,low,0,0
2026-01-03T19:39:00,investment-engine,/withdrawal,Germany,135,65.84,72.7,6,success,,low,0,0
2026-01-03T19:39:30,auth-service,/kyc,India,109,45.44,63.1,4,success,,low,0,0
2026-01-03T19:40:00,portfolio-service,/portfolio,UAE,113,55.48,74.56,6,success,,low,0,0
2026-01-03T19:40:30,auth-service,/kyc,USA,61,64.53,66.53,6,success,,low,0,0
2026-01-03T19:41:00,portfolio-service,/trade,Germany,112,49.33,67.55,6,success,,low,0,0
2026-01-03T19:41:30,payment-api,/withdrawal,USA,161,44.89,48.63,5,success,,low,0,0
2026-01-03T19:42:00,fraud-detection,/payment,Singapore,223,55.52,47.25,4,success,,low,0,0
2026-01-03T19:42:30,auth-service,/kyc,UAE,101,71.54,34.99,9,success,,low,0,0
2026-01-03T19:43:00,portfolio-service,/trade,Singapore,120,60.24,61.53,5,success,,low,0,0
2026-01-03T19:43:30,investment-engine,/portfolio,USA,136,53.53,59.99,5,success,,low,0,0
2026-01-03T19:44:00,notification-service,/payment,USA,74,51.46,66.54,5,success,,low,0,0
2026-01-03T19:44:30,portfolio-service,/portfolio,India,137,54.7,46.47,1,success,,low,0,0
2026-01-03T19:45:00,trading-engine,/payment,Singapore,128,42.74,67.74,3,success,,low,0,0
2026-01-03T19:45:30,payment-api,/transfer,Germany,146,49.52,79.85,6,success,,low,0,0
2026-01-03T19:46:00,payment-api,/payment,Germany,147,51.14,64.21,11,success,,low,0,0
2026-01-03T19:46:30,auth-service,/login,India,84,65.85,70.54,6,success,,low,0,0
2026-01-03T19:47:00,trading-engine,/payment,Germany,122,34.92,60.8,4,success,,low,0,0
2026-01-03T19:47:30,trading-engine,/payment,Germany,93,52.1,56.85,7,success,,low,0,0
2026-01-03T19:48:00,investment-engine,/trade,UAE,157,60.09,69.74,5,success,,low,0,0
2026-01-03T19:48:30,portfolio-service,/portfolio,USA,126,72.63,55.44,8,success,,low,0,0
2026-01-03T19:49:00,trading-engine,/payment,India,99,72.61,63.16,2,success,,low,0,0
2026-01-03T19:49:30,notification-service,/login,Germany,66,46.21,65.47,4,success,,low,0,0
2026-01-03T19:50:00,payment-api,/transfer,India,142,43.92,52.09,4,success,,low,0,0
2026-01-03T19:50:30,investment-engine,/trade,India,130,59.29,47.85,5,success,,low,0,0
2026-01-03T19:51:00,trading-engine,/transfer,Singapore,95,52.11,44.87,3,success,,low,0,0
2026-01-03T19:51:30,portfolio-service,/trade,UAE,128,45.54,46.44,7,success,,low,0,0
2026-01-03T19:52:00,auth-service,/login,Singapore,73,49.04,61.66,1,success,,low,0,0
2026-01-03T19:52:30,payment-api,/withdrawal,Singapore,137,53.81,65.99,3,success,,low,0,0
2026-01-03T19:53:00,notification-service,/payment,UAE,44,54.98,65.09,7,success,,low,0,0
2026-01-03T19:53:30,auth-service,/login,USA,44,40.43,62.36,6,success,,low,0,0
2026-01-03T19:54:00,auth-service,/login,India,59,70.31,67.7,7,success,,low,0,0
2026-01-03T19:54:30,payment-api,/withdrawal,UAE,161,53.4,64.34,1,success,,low,0,0
2026-01-03T19:55:00,portfolio-service,/portfolio,India,117,55.13,75.55,4,success,,low,0,0
2026-01-03T19:55:30,portfolio-service,/portfolio,Germany,102,54.56,55.94,6,success,,low,0,0
2026-01-03T19:56:00,portfolio-service,/portfolio,UAE,154,43.99,62.26,3,success,,low,0,0
2026-01-03T19:56:30,auth-service,/kyc,USA,55,50.64,52.86,6,success,,low,0,0
2026-01-03T19:57:00,auth-service,/login,India,88,43.63,51.79,8,success,,low,0,0
2026-01-03T19:57:30,auth-service,/kyc,USA,118,59.52,60.82,1,success,,low,0,0
2026-01-03T19:58:00,fraud-detection,/transfer,India,198,52.4,59.64,5,success,,low,0,0
2026-01-03T19:58:30,fraud-detection,/payment,USA,204,70.65,54.03,2,success,,low,0,0
2026-01-03T19:59:00,payment-api,/payment,UAE,120,50.52,69.94,5,success,,low,0,0
2026-01-03T19:59:30,investment-engine,/trade,India,132,55.17,82.53,6,success,,low,0,0
2026-01-03T20:00:00,payment-api,/transfer,UAE,137,41.2,36.75,7,success,,low,0,0
2026-01-03T20:00:30,trading-engine,/trade,Germany,69,75.19,62.06,8,success,,low,0,0
2026-01-03T20:01:00,investment-engine,/withdrawal,Germany,135,35.2,59.9,4,success,,low,0,0
2026-01-03T20:01:30,portfolio-service,/trade,India,121,65.68,63.32,2,success,,low,0,0
2026-01-03T20:02:00,trading-engine,/transfer,UAE,88,60.95,62.19,4,success,,low,0,0
2026-01-03T20:02:30,auth-service,/login,USA,80,65.07,54.85,7,success,,low,0,0
2026-01-03T20:03:00,portfolio-service,/portfolio,Germany,143,60.69,36.4,1,success,,low,0,0
2026-01-03T20:03:30,auth-service,/login,Singapore,91,56.83,70.08,0,success,,low,0,0
2026-01-03T20:04:00,investment-engine,/trade,Singapore,120,58.6,57.5,3,success,,low,0,0
